mean_error,diag_var_error,offdiag_cov_error,cov_fro_error,avg_abs_corr,w1,w2,data_dim,rho,seed,method
0.041701484471559525,0.05627161264419556,0.20007392764091492,0.2957932651042938,0.0017964714206755161,0.2741973801718262,0.34655245172239557,2,0.2,0,Best diagonal Gaussian
0.0781799927353859,0.040420323610305786,0.18643467128276825,0.26986467838287354,0.011953824199736118,0.2808709088642381,0.36466964609735053,2,0.2,0,Product marginals
0.01215564738959074,0.013052403926849365,0.18800483644008636,0.2667059898376465,0.010357692837715149,0.29160587037838803,0.3919846915522892,2,0.2,0,WGAN
0.1004008874297142,0.12507906556129456,0.19502763450145721,0.34122079610824585,0.04227036237716675,0.2603809836638046,0.3306644146839745,2,0.2,1,WGAN
0.04281773045659065,0.07229381799697876,0.26907071471214294,0.3946404457092285,0.035816740244627,0.3227001888299198,0.4046507340121142,2,0.2,1,Product marginals
0.06792834401130676,0.02460581064224243,0.23148804903030396,0.3292195796966553,0.0015023808227851987,0.3667287634991863,0.4347084603346912,2,0.2,1,Best diagonal Gaussian
0.09755075722932816,0.0790908932685852,0.19889049232006073,0.3038162589073181,0.013724270276725292,0.3025500359807173,0.36277367993078385,2,0.2,2,WGAN
0.10449162870645523,0.04275283217430115,0.17410515248775482,0.2540178596973419,0.01281184982508421,0.3120177995970303,0.39129034445900374,2,0.2,2,Product marginals
0.09565352648496628,0.038071006536483765,0.20737731456756592,0.29817891120910645,0.02117408812046051,0.31304796724374034,0.3751684005837248,2,0.2,2,Best diagonal Gaussian
0.0532488115131855,0.04823926091194153,0.20594747364521027,0.29921460151672363,0.017940834164619446,0.25616248217581505,0.3394375919498345,2,0.2,3,Best diagonal Gaussian
0.02866552211344242,0.0798092782497406,0.18031194806098938,0.2825443744659424,0.007631069980561733,0.2929944244379058,0.3822853016611839,2,0.2,3,Product marginals
0.0324118472635746,0.04495644569396973,0.15476523339748383,0.22908669710159302,0.03370602801442146,0.302930836409097,0.3635858125899573,2,0.2,3,WGAN
0.04145192727446556,0.0335942804813385,0.19046087563037872,0.2746930718421936,0.017308469861745834,0.3077939643752436,0.40783077564186376,2,0.2,4,Best diagonal Gaussian
0.06131213530898094,0.042237669229507446,0.19367818534374237,0.28299108147621155,0.01410598773509264,0.3187880530819325,0.4015735467198861,2,0.2,4,WGAN
0.10601487755775452,0.009094834327697754,0.18341360986232758,0.2597121596336365,0.023741796612739563,0.3493721040984425,0.41654256589627386,2,0.2,4,Product marginals
0.08981785923242569,0.08475923538208008,0.17591260373592377,0.28108149766921997,0.01180399302393198,0.28183553595941435,0.37281213957228937,2,0.2,5,Best diagonal Gaussian
0.10841741412878036,0.05584344267845154,0.2679245173931122,0.39176419377326965,0.0827052965760231,0.2841583534637774,0.36011701216959624,2,0.2,5,Product marginals
0.09257708489894867,0.10775122046470642,0.20125621557235718,0.3276996612548828,0.01519579254090786,0.3231297788534613,0.4149682095624737,2,0.2,5,WGAN
0.06535491347312927,0.03261581063270569,0.16007713973522186,0.23107658326625824,0.023285696282982826,0.28258080905311395,0.353895745417971,2,0.2,6,Product marginals
0.05974508821964264,0.011420369148254395,0.17342445254325867,0.24579066038131714,0.00990546029061079,0.3259268595445347,0.42115783172615245,2,0.2,6,Best diagonal Gaussian
0.07014993578195572,0.05134591460227966,0.18257273733615875,0.2684624195098877,0.0005927364691160619,0.34492107213974654,0.42939659327538016,2,0.2,6,WGAN
0.07221712917089462,0.021281510591506958,0.21080327033996582,0.29963627457618713,0.0004247994511388242,0.22841677336672825,0.2870642044072784,2,0.2,7,WGAN
0.046189576387405396,0.047322630882263184,0.18073250353336334,0.26896506547927856,0.031624794006347656,0.2572450486216789,0.3279173242552154,2,0.2,7,Best diagonal Gaussian
0.009408553130924702,0.04714304208755493,0.204502671957016,0.2976315915584564,0.005763399880379438,0.27278006046374215,0.3322508994008747,2,0.2,7,Product marginals
0.06639817357063293,0.028376787900924683,0.21769100427627563,0.3104700744152069,0.009989635087549686,0.27803904823512304,0.3574323356928361,2,0.2,8,Product marginals
0.0173320472240448,0.02777460217475891,0.22523696720600128,0.32101818919181824,0.01789739914238453,0.3182404383458916,0.386623264960218,2,0.2,8,WGAN
0.016315609216690063,0.03877320885658264,0.23614636063575745,0.34022974967956543,0.027444500476121902,0.34738348131575736,0.41120735488132465,2,0.2,8,Best diagonal Gaussian
0.054245322942733765,0.11615157127380371,0.20897723734378815,0.3404969871044159,3.948522135033272e-05,0.2628330211990916,0.31927922237562656,2,0.2,9,WGAN
0.06963455677032471,0.006602615118026733,0.17403236031532288,0.2463041990995407,0.034913070499897,0.275319877911747,0.3429545777279468,2,0.2,9,Product marginals
0.028916534036397934,0.011947810649871826,0.2051309198141098,0.2906479239463806,0.0038842852227389812,0.2790027316238191,0.3505683622462357,2,0.2,9,Best diagonal Gaussian
0.07358833402395248,0.14130011200904846,0.47767773270606995,0.7063685655593872,0.013972394168376923,0.3322880605137729,0.46612447187179634,2,0.5,0,WGAN
0.04920835420489311,0.10685425996780396,0.4911186993122101,0.7113741636276245,0.0017964690923690796,0.3589918111652268,0.48939776982185085,2,0.5,0,Best diagonal Gaussian
0.08587430417537689,0.031971871852874756,0.4689580500125885,0.665005087852478,0.020481154322624207,0.3961044673658391,0.5623019827850914,2,0.5,0,Product marginals
0.06384168565273285,0.09488093852996826,0.5429978966712952,0.7797589898109436,0.0015023807063698769,0.4369258636314837,0.5682854444886699,2,0.5,1,Best diagonal Gaussian
0.0382692851126194,0.06161576509475708,0.580041229724884,0.8257575631141663,0.035333000123500824,0.43736709997438394,0.5451863434610357,2,0.5,1,Product marginals
0.06922774016857147,0.13385611772537231,0.5013443231582642,0.7343252897262573,0.047740526497364044,0.5100834702933978,0.6405760021410004,2,0.5,1,WGAN
0.11004363000392914,0.050472140312194824,0.49859818816185,0.7099008560180664,0.02117409184575081,0.27543395017805467,0.36495783308368385,2,0.5,2,Best diagonal Gaussian
0.11901156604290009,0.03024846315383911,0.4583398103713989,0.6504539847373962,0.021314352750778198,0.3461292061306787,0.4555665326517898,2,0.5,2,Product marginals
0.07535340636968613,0.13429924845695496,0.4897117018699646,0.7182609438896179,0.012845262885093689,0.41047447441409074,0.533433725307005,2,0.5,2,WGAN
0.048071034252643585,0.0075164735317230225,0.48983705043792725,0.6928192377090454,0.017940834164619446,0.3459731517594771,0.45281536497902847,2,0.5,3,Best diagonal Gaussian
0.054760392755270004,0.011914700269699097,0.43445757031440735,0.6146581768989563,0.040669649839401245,0.3465523860634017,0.42860030832815627,2,0.5,3,WGAN
0.026425058022141457,0.07154801487922668,0.458481103181839,0.6571069955825806,0.014291447587311268,0.3468121229221382,0.43989415188716247,2,0.5,3,Product marginals
0.043353453278541565,0.09277942776679993,0.49978697299957275,0.7192726135253906,0.017308471724390984,0.3175616030221279,0.3909933760644312,2,0.5,4,Best diagonal Gaussian
0.11601313203573227,0.022748172283172607,0.4884336590766907,0.6918255090713501,0.026590466499328613,0.3370211859911815,0.43420947691314304,2,0.5,4,Product marginals
0.06542003899812698,0.10602793097496033,0.5026875734329224,0.7265636920928955,0.01434887945652008,0.352466137282016,0.4396189658335978,2,0.5,4,WGAN
0.0809885561466217,0.09597033262252808,0.49196097254753113,0.7174755930900574,0.011803993955254555,0.3271290809967884,0.4287343729909309,2,0.5,5,Best diagonal Gaussian
0.07947443425655365,0.16281911730766296,0.5153632164001465,0.766708493232727,0.014719577506184578,0.35386379963118836,0.4699796732159195,2,0.5,5,WGAN
0.09166247397661209,0.05499967932701111,0.5829985737800598,0.8304491639137268,0.0825040340423584,0.39147387521411026,0.5342687870734787,2,0.5,5,Product marginals
0.0422324538230896,0.02983418107032776,0.47333064675331116,0.6707708239555359,0.013132651336491108,0.3540112659422536,0.46699921644433207,2,0.5,6,Product marginals
0.0461476631462574,0.06410655379295349,0.47708725929260254,0.6807875633239746,0.009905464947223663,0.3583291844338003,0.4494855237775929,2,0.5,6,Best diagonal Gaussian
0.05989045649766922,0.09931409358978271,0.48677894473075867,0.7027859687805176,0.000562741537578404,0.3913224109705302,0.5321937221742199,2,0.5,6,WGAN
0.04294872656464577,0.09086421132087708,0.4713289737701416,0.6820827126502991,0.031624797731637955,0.3016490655553529,0.4003589338665002,2,0.5,7,Best diagonal Gaussian
0.04521894082427025,0.05431872606277466,0.49869030714035034,0.70964115858078,0.000723201606888324,0.334040939801491,0.421841212760709,2,0.5,7,WGAN
0.0014881081879138947,0.04063916206359863,0.4925147294998169,0.699597179889679,0.00671888655051589,0.4002474224304268,0.500292658067159,2,0.5,7,Product marginals
0.06222635135054588,0.023586422204971313,0.5154259204864502,0.7297037839889526,0.015334555879235268,0.2970379894263717,0.3971737602062108,2,0.5,8,Product marginals
0.010455689392983913,0.033635348081588745,0.5268023014068604,0.7477560043334961,0.02744450606405735,0.337262547306453,0.4334894276367064,2,0.5,8,Best diagonal Gaussian
0.017674291506409645,0.0719134509563446,0.5199203491210938,0.7422822117805481,0.021358590573072433,0.3983354237050403,0.5116819585526369,2,0.5,8,WGAN
0.031734898686409,0.06336468458175659,0.5031648278236389,0.7174755930900574,0.003884281264618039,0.3707610085580207,0.44485499507167564,2,0.5,9,Best diagonal Gaussian
0.13870583474636078,0.17481645941734314,0.5033287405967712,0.7542656660079956,0.004211470950394869,0.3734034706671117,0.468697636507442,2,0.5,9,WGAN
0.07128650695085526,0.010428160429000854,0.476389616727829,0.6739189028739929,0.030450714752078056,0.3945619903032083,0.5003211964844017,2,0.5,9,Product marginals
0.08914027363061905,0.022683322429656982,0.7517575621604919,1.0641014575958252,0.02816222794353962,0.528502866558834,0.648838619221091,2,0.8,0,Product marginals
0.05800098180770874,0.22491353750228882,0.7814143300056458,1.150084137916565,0.0017964699072763324,0.5796454905166478,0.722142971576533,2,0.8,0,Best diagonal Gaussian
0.045342106372117996,0.13961341977119446,0.7589201331138611,1.0913076400756836,0.02507920004427433,0.5996633381348926,0.7283491014347949,2,0.8,0,WGAN
0.08592024445533752,0.27002108097076416,0.8126577734947205,1.211052656173706,0.05076923593878746,0.5388390984495013,0.6792516568048496,2,0.8,1,WGAN
0.028164273127913475,0.05386775732040405,0.8821043968200684,1.250736951828003,0.03011586144566536,0.6052806393568038,0.7642432570375195,2,0.8,1,Product marginals
0.059765078127384186,0.24297505617141724,0.850963830947876,1.2519962787628174,0.001502382685430348,0.6464951885762683,0.7955862311334351,2,0.8,1,Best diagonal Gaussian
0.10535343736410141,0.24391847848892212,0.7821235656738281,1.1586400270462036,0.013224643655121326,0.5936418434943822,0.7391326177621383,2,0.8,2,WGAN
0.13416524231433868,0.035483747720718384,0.7447934150695801,1.0548099279403687,0.028834590688347816,0.6045398702569094,0.7506529132655383,2,0.8,2,Product marginals
0.1253230720758438,0.17466861009597778,0.789419412612915,1.143646240234375,0.02117408812046051,0.6528436930627238,0.7911601502220906,2,0.8,2,Best diagonal Gaussian
0.023261720314621925,0.054534196853637695,0.7373908162117004,1.0457212924957275,0.02073449268937111,0.5519285393193426,0.699163799661457,2,0.8,3,Product marginals
0.07593336701393127,0.1483299434185028,0.7309324741363525,1.0547651052474976,0.03409098461270332,0.5923290335182152,0.7334716381899166,2,0.8,3,WGAN
0.03994239121675491,0.1409541368484497,0.7726093530654907,1.1106706857681274,0.017940832301974297,0.6555015222514226,0.7931518180076785,2,0.8,3,Best diagonal Gaussian
0.07998716831207275,0.2632407248020172,0.8123070001602173,1.20803701877594,0.015214856714010239,0.5618730286154087,0.7060392892436347,2,0.8,4,WGAN
0.12596304714679718,0.029225707054138184,0.796328604221344,1.1273478269577026,0.02641351707279682,0.6129576395387477,0.7600304605721055,2,0.8,4,Product marginals
0.05275081843137741,0.23104721307754517,0.8101664781570435,1.1915451288223267,0.017308471724390984,0.6411076709829198,0.7720805676037541,2,0.8,4,Best diagonal Gaussian
0.06054682657122612,0.24041542410850525,0.8122045397758484,1.2006391286849976,0.011803991161286831,0.48990691704197087,0.6196287065352876,2,0.8,5,Best diagonal Gaussian
0.07104611396789551,0.2796359062194824,0.8324418663978577,1.2424176931381226,0.014769385568797588,0.5674562216025097,0.7045898557966288,2,0.8,5,WGAN
0.05889958515763283,0.06636098027229309,0.8897252082824707,1.2625856399536133,0.07129134237766266,0.5843451106933919,0.7297495084153822,2,0.8,5,Product marginals
0.03221813961863518,0.02546781301498413,0.793616533279419,1.1230149269104004,0.0015296319033950567,0.5177379196383612,0.6339406954203513,2,0.8,6,Product marginals
0.04399050399661064,0.18274638056755066,0.7957944273948669,1.1551209688186646,0.004546249285340309,0.5433581608444036,0.6852740804310048,2,0.8,6,WGAN
0.02414635382592678,0.19516366720199585,0.7842098474502563,1.1428909301757812,0.009905459359288216,0.5475614056345119,0.6912974613789595,2,0.8,6,Best diagonal Gaussian
0.038492340594530106,0.18282485008239746,0.7835942506790161,1.1386783123016357,0.0027360303793102503,0.5164225502859605,0.6623285285902609,2,0.8,7,WGAN
0.035032007843256,0.21188703179359436,0.7615497708320618,1.119132399559021,0.03162479028105736,0.5230945561366873,0.6665792370326429,2,0.8,7,Best diagonal Gaussian
0.010606305673718452,0.03655600547790527,0.7787248492240906,1.1031256914138794,0.00694172503426671,0.5781553827197842,0.7058390666204823,2,0.8,7,Product marginals
0.010061578825116158,0.1567820906639099,0.8134183883666992,1.171856164932251,0.0274445042014122,0.5655094249212385,0.7052701981771028,2,0.8,8,Best diagonal Gaussian
0.05616404861211777,0.1898161768913269,0.7795231342315674,1.1346352100372314,0.013357211835682392,0.5749872096800419,0.709287529992562,2,0.8,8,WGAN
0.050022102892398834,0.015567928552627563,0.8103914260864258,1.1463974714279175,0.01987004280090332,0.6157971955960647,0.7631878833687853,2,0.8,8,Product marginals
0.03163988143205643,0.19660741090774536,0.7999863624572754,1.165157437324524,0.003884278004989028,0.5478672578109132,0.6955884254276881,2,0.8,9,Best diagonal Gaussian
0.07202184200286865,0.012290328741073608,0.7827188968658447,1.1071137189865112,0.02048301510512829,0.5877254159305969,0.7361732540575845,2,0.8,9,Product marginals
0.07106227427721024,0.21268358826637268,0.8000442981719971,1.1715511083602905,0.0038917679339647293,0.613847979718717,0.7734876756195345,2,0.8,9,WGAN
0.06621591001749039,0.04854931682348251,0.19502650201320648,0.8848094940185547,0.020494842901825905,1.0794460699546515,1.156959546688188,5,0.2,0,Product marginals
0.053768955171108246,0.0683855265378952,0.18139930069446564,0.8392313122749329,0.014316178858280182,1.1136205233167042,1.2156030124143338,5,0.2,0,WGAN
0.10252337902784348,0.03887142986059189,0.1746947020292282,0.796802818775177,0.012889385223388672,1.1210637528398075,1.2261023394994635,5,0.2,0,Best diagonal Gaussian
0.09730774909257889,0.0399353988468647,0.19934450089931488,0.9052638411521912,0.020310865715146065,1.0687763302910949,1.1612248261438485,5,0.2,1,Product marginals
0.1419404298067093,0.03878296539187431,0.19807276129722595,0.8997777700424194,0.016941484063863754,1.0776218743045718,1.161812774440205,5,0.2,1,Best diagonal Gaussian
0.10632816702127457,0.08344189077615738,0.19984237849712372,0.9212096929550171,0.014207596890628338,1.0777186918286215,1.158416962173459,5,0.2,1,WGAN
0.0897277444601059,0.05395616218447685,0.21486815810203552,0.9800081253051758,0.02060845121741295,1.1295443076707212,1.221384665968091,5,0.2,2,Best diagonal Gaussian
0.1035509780049324,0.11602989584207535,0.20520608127117157,0.9677125215530396,0.02117985114455223,1.130823126619913,1.2258087929525796,5,0.2,2,WGAN
0.07813743501901627,0.027207612991333008,0.21868284046649933,0.9914906620979309,0.02742699906229973,1.1563531691921276,1.2551456349198102,5,0.2,2,Product marginals
0.12754295766353607,0.02945530414581299,0.1992712914943695,0.9088735580444336,0.017125306650996208,1.0867971019161593,1.171702390136978,5,0.2,3,Product marginals
0.13774444162845612,0.05090217664837837,0.18311014771461487,0.8375746607780457,0.017943399026989937,1.0976203779205926,1.1841216392549805,5,0.2,3,WGAN
0.10619641095399857,0.033319950103759766,0.1995137482881546,0.9027809500694275,0.018418164923787117,1.0986623052089335,1.1943949691715827,5,0.2,3,Best diagonal Gaussian
0.08322571218013763,0.08520368486642838,0.19621212780475616,0.9167628288269043,0.020124774426221848,1.0592117354034785,1.141211892838884,5,0.2,4,WGAN
0.07760324329137802,0.03214848041534424,0.18059590458869934,0.8272342681884766,0.019802067428827286,1.1344168834068111,1.2206087412997968,5,0.2,4,Product marginals
0.08252127468585968,0.03909233957529068,0.1939246505498886,0.8858689069747925,0.014129859395325184,1.1423031586733847,1.2305747622489662,5,0.2,4,Best diagonal Gaussian
0.08173117786645889,0.04750237613916397,0.19518013298511505,0.8851060271263123,0.016770537942647934,1.1314314249667563,1.2234790775506752,5,0.2,5,Best diagonal Gaussian
0.04819902777671814,0.07538603246212006,0.1964952051639557,0.9081521034240723,0.01787002943456173,1.1531005319069811,1.2732917908506436,5,0.2,5,WGAN
0.07640520483255386,0.030095409601926804,0.20729517936706543,0.9420451521873474,0.017385901883244514,1.1593983761890763,1.25712438443215,5,0.2,5,Product marginals
0.10428038984537125,0.11388164758682251,0.18946918845176697,0.9025661945343018,0.016715157777071,1.0617742045347576,1.1417646514020174,5,0.2,6,WGAN
0.0676901564002037,0.04768414422869682,0.1965501755475998,0.8948830366134644,0.020139435306191444,1.073581146093129,1.1544170538359795,5,0.2,6,Best diagonal Gaussian
0.12486971914768219,0.03630657121539116,0.20782598853111267,0.9467673301696777,0.025614703074097633,1.089535810660595,1.1807854362184782,5,0.2,6,Product marginals
0.14185059070587158,0.08163894712924957,0.19412000477313995,0.895668089389801,0.01375908125191927,1.0982298259803145,1.189282965163975,5,0.2,7,WGAN
0.04026590660214424,0.04887360334396362,0.1964048147201538,0.8920422792434692,0.011658742092549801,1.1387151041976873,1.227558267173944,5,0.2,7,Best diagonal Gaussian
0.047452814877033234,0.036448825150728226,0.18446260690689087,0.843656063079834,0.022774148732423782,1.1487138293519175,1.2328931888334218,5,0.2,7,Product marginals
0.045420337468385696,0.10011136531829834,0.20280499756336212,0.9526897668838501,0.014697214588522911,1.0931093265780432,1.191333425798739,5,0.2,8,WGAN
0.0733179822564125,0.03006603755056858,0.2026134729385376,0.9226086139678955,0.020464975386857986,1.119093873300368,1.2122371847962576,5,0.2,8,Product marginals
0.04252351447939873,0.05186539888381958,0.2082168161869049,0.9489392042160034,0.02084316313266754,1.1405315898411756,1.2432501716962394,5,0.2,8,Best diagonal Gaussian
0.06564272940158844,0.1291387379169464,0.18498167395591736,0.8954827189445496,0.01082972064614296,1.0433373030680875,1.1278469173620613,5,0.2,9,WGAN
