real_mean_1,real_mean_2,fake_mean_1,fake_mean_2,real_var_1,real_var_2,fake_var_1,fake_var_2,real_cov_12,fake_cov_12,real_corr,fake_corr,final_generator_loss,final_critic_loss,selected_epoch,best_val_w1,selected_val_w1,w1,w2,mean_error,var_error,gp_lambda,n_critic,seed,run_dir
-0.030841773375868797,-0.014957192353904247,0.2824859321117401,0.15453758835792542,0.9964575171470642,1.0067390203475952,1.1042802333831787,0.9166423678398132,0.00992116704583168,0.01057476457208395,0.009905465878546238,0.010510686784982681,0.3821079917252064,0.11546198334544897,60,0.2899764425916996,0.2899764425916996,0.3880540155800442,0.43852163286815876,0.3562341034412384,0.09895968437194824,2.0,1,9,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_1
0.03359191492199898,0.00651808176189661,-0.020918872207403183,0.049105916172266006,0.9720177054405212,1.0189571380615234,0.9431150555610657,1.092983603477478,0.00406552292406559,0.00500807911157608,0.004085087683051825,0.004932669457048178,-0.3040017634630203,-0.04476722553372383,190,0.20917271823784292,0.20917271823784292,0.2027667742031953,0.2561761662551262,0.06917477399110794,0.05146455764770508,2.0,5,0,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_5
-0.023446308448910713,-0.0012986826477572322,0.016239317134022713,0.004490470048040152,1.047188639640808,0.9895831942558289,0.9722608923912048,0.9825575351715088,0.024037405848503113,-0.03089088201522827,0.02361288107931614,-0.031605299562215805,1.0422740280628204,-0.059277015086263415,200,0.1871688779823395,0.1871688779823395,0.20046961005645206,0.2649813701625703,0.04010565206408501,0.04097670316696167,2.0,5,1,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_5
-0.04733068123459816,-0.013395771384239197,0.01807313784956932,0.0024103475734591484,0.9716730117797852,1.025477647781372,0.9989933967590332,1.006265640258789,-0.008191823959350586,0.03496943414211273,-0.00820649042725563,0.0348779521882534,-0.4728598892688751,0.12754153572022914,170,0.19749535791377307,0.19749535791377307,0.2092264761934999,0.26079393715428273,0.0672866478562355,0.023266196250915527,2.0,5,2,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_5
0.011548109352588654,0.004319261759519577,0.018462970852851868,-0.12103819102048874,0.9489638209342957,0.941338300704956,0.8666843771934509,0.8985384702682495,-0.0016979241045191884,0.03622331842780113,-0.0017964724684134126,0.041047755628824234,0.3896370455622673,0.21821108348667623,80,0.17725231778570646,0.17725231778570646,0.23562987386654044,0.3045152479990665,0.12554802000522614,0.06253963708877563,2.0,5,3,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_5
0.0345032662153244,-0.01906593330204487,-0.017076600342988968,-0.06720729172229767,1.0286234617233276,0.9692937731742859,0.9927951693534851,0.9416846036911011,0.0015001530991867185,0.012937008403241634,0.0015023796586319804,0.01337985135614872,0.08406336745247245,0.09869942571967841,190,0.1994252507049632,0.1994252507049632,0.18191662796707267,0.23712223202596358,0.07055546343326569,0.03171873092651367,2.0,5,4,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_5
0.0007270955829881132,0.04412286356091499,-0.0987911969423294,-0.11630907654762268,1.0429942607879639,0.9962249398231506,0.9680866599082947,1.03585946559906,-0.02158362790942192,-0.013346013613045216,-0.02117409184575081,-0.013327355496585369,-1.546315759420395,0.44531873762607577,140,0.2030376433505034,0.2030376433505034,0.276295933531273,0.31940488717476284,0.1887916773557663,0.05727106332778931,2.0,5,5,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_5
-0.006425597704946995,0.04434865713119507,-0.04754096642136574,0.21946798264980316,1.0035741329193115,0.9930002093315125,0.9433090090751648,0.9770697951316833,-0.01790984906256199,0.011197461746633053,-0.017940828576683998,0.011663524433970451,1.0293304324150085,0.04738761400803924,60,0.18935595604685063,0.18935595604685063,0.23916215804731844,0.2892356829886972,0.17988121509552002,0.038097769021987915,2.0,5,6,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_5
0.008172658272087574,-0.0028530845884233713,-0.003047655103728175,-0.0170500036329031,0.9696036577224731,0.9726228713989258,1.1125305891036987,1.1166983842849731,0.016808466985821724,-0.04945579171180725,0.017308473587036133,-0.044370390474796295,0.41316327452659607,0.15659891068935394,50,0.21655007531069156,0.21655007531069156,0.23602381283621654,0.2938129828251833,0.01809552311897278,0.14350122213363647,2.0,5,7,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_5
0.010517772287130356,-0.020015547052025795,0.05988797917962074,-0.057605281472206116,0.9789043068885803,1.0551074743270874,0.948311984539032,1.1994966268539429,0.01199630368500948,-0.024516385048627853,0.011803993955254555,-0.022986946627497673,-0.27783114835619926,0.23957320302724838,120,0.1968669849821198,0.1968669849821198,0.20048575930665113,0.2536760291671994,0.06205163523554802,0.0874907374382019,2.0,5,8,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_5
-0.030841773375868797,-0.014957192353904247,0.08228415250778198,-0.02064729668200016,0.9964575171470642,1.0067390203475952,1.0744751691818237,1.0729504823684692,0.00992116704583168,0.0023819406051188707,0.009905465878546238,0.0022184152621775866,0.8468262702226639,0.19315109364688396,140,0.21263191542912002,0.21263191542912002,0.22802053626374635,0.28060989126675656,0.11326894164085388,0.07211455702781677,2.0,5,9,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_5
0.03359191492199898,0.00651808176189661,-0.04538780078291893,-0.005485412664711475,0.9720177054405212,1.0189571380615234,0.950579822063446,0.8116554617881775,0.00406552292406559,0.007239682599902153,0.004085087683051825,0.008242127485573292,1.8552807569503784,0.3154371280223131,90,0.19307571194906067,0.19307571194906067,0.21996033520492003,0.28122013489375053,0.07988666743040085,0.11436977982521057,2.0,10,0,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_10
-0.023446308448910713,-0.0012986826477572322,0.02862960286438465,0.13372761011123657,1.047188639640808,0.9895831942558289,0.9386824369430542,1.0100833177566528,0.024037405848503113,0.03678165003657341,0.02361288107931614,0.03777402639389038,1.0831078886985779,-0.022342188842594625,150,0.18660127874401206,0.18660127874401206,0.26280602046202917,0.3074410094849318,0.1447204202413559,0.06450316309928894,2.0,10,1,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_10
-0.04733068123459816,-0.013395771384239197,-0.1454780399799347,0.026172015815973282,0.9716730117797852,1.025477647781372,0.9162906408309937,0.8086709976196289,-0.008191823959350586,-0.01336971390992403,-0.00820649042725563,-0.015531720593571663,1.0092710554599762,0.016561787063255905,150,0.195265737035541,0.195265737035541,0.2360364266338699,0.2869214049824592,0.10582304000854492,0.13609451055526733,2.0,10,2,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_10
0.011548109352588654,0.004319261759519577,0.06778456270694733,-0.17043514549732208,0.9489638209342957,0.941338300704956,1.0151877403259277,1.0697681903839111,-0.0016979241045191884,0.03698015213012695,-0.0017964724684134126,0.03548547625541687,0.054017563350498676,0.20175706408917904,130,0.17918930884821327,0.17918930884821327,0.2615312675340957,0.3599017842117134,0.18358007073402405,0.09732690453529358,2.0,10,3,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_10
0.0345032662153244,-0.01906593330204487,0.08649742603302002,-0.13285495340824127,1.0286234617233276,0.9692937731742859,1.1797637939453125,1.0112237930297852,0.0015001530991867185,0.010557136498391628,0.0015023796586319804,0.009665513411164284,-1.249974548816681,-0.2612932935357094,100,0.21729159350630248,0.21729159350630248,0.22447011039280185,0.30721634223847993,0.12510529160499573,0.09653517603874207,2.0,10,4,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_10
0.0007270955829881132,0.04412286356091499,-0.022057613357901573,-0.08953318744897842,1.0429942607879639,0.9962249398231506,0.9333872199058533,0.9316429495811462,-0.02158362790942192,-0.01298657339066267,-0.02117409184575081,-0.013926401734352112,0.20498571544885635,0.012184188421815633,200,0.19448612422645678,0.19448612422645678,0.21845466231756402,0.26567546304570927,0.13558423519134521,0.0870945155620575,2.0,10,5,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_10
-0.006425597704946995,0.04434865713119507,-0.016645504161715508,0.15583276748657227,1.0035741329193115,0.9930002093315125,0.8530870079994202,0.911949872970581,-0.01790984906256199,0.006102272309362888,-0.017940828576683998,0.006918460130691528,0.7380546629428864,0.14925607293844223,140,0.17405140798868024,0.17405140798868024,0.1979664101732402,0.2503335457759898,0.1119515672326088,0.11576873064041138,2.0,10,6,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_10
0.008172658272087574,-0.0028530845884233713,-0.013726993463933468,0.0583682656288147,0.9696036577224731,0.9726228713989258,0.8981199264526367,0.9113990068435669,0.016808466985821724,0.006448287051171064,0.017308473587036133,0.007127264980226755,0.12045777961611748,0.4586390659213066,180,0.1746358318256603,0.1746358318256603,0.22867401476538707,0.270487762690052,0.0650203675031662,0.06635379791259766,2.0,10,7,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_10
0.010517772287130356,-0.020015547052025795,-0.00474888551980257,0.03021767921745777,0.9789043068885803,1.0551074743270874,1.04271399974823,1.0566837787628174,0.01199630368500948,-0.025664903223514557,0.011803993955254555,-0.02445031702518463,0.1584024503827095,0.16432886179536582,140,0.1883536260149797,0.1883536260149797,0.2175789913474056,0.2720600087576188,0.05250188335776329,0.03269299864768982,2.0,10,8,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_10
-0.030841773375868797,-0.014957192353904247,0.028844578191637993,0.013561991043388844,0.9964575171470642,1.0067390203475952,0.8571186661720276,0.8398017287254333,0.00992116704583168,0.0003978357999585569,0.009905465878546238,0.0004689159104600549,0.3907374143600464,-0.11546249892562628,100,0.20475555272133414,0.20475555272133414,0.22594379953680646,0.2960894661317122,0.06614986807107925,0.15313807129859924,2.0,10,9,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_10
0.03359191492199898,0.00651808176189661,-0.12329298257827759,0.18172870576381683,0.9720177054405212,1.0189571380615234,1.2779922485351562,0.6498159170150757,0.00406552292406559,-0.009164944291114807,0.004085087683051825,-0.010057048872113228,-3.1700435042381288,0.022933675348758696,160,0.3848771015838773,0.3848771015838773,0.3394618338642818,0.4696229658052737,0.23518425226211548,0.3375578820705414,5.0,1,0,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_1
-0.023446308448910713,-0.0012986826477572322,0.05531543865799904,-0.33242473006248474,1.047188639640808,0.9895831942558289,1.3898717164993286,0.8309010863304138,0.024037405848503113,-0.05854179710149765,0.02361288107931614,-0.054475847631692886,0.5552096903324127,0.5634940013289451,30,0.4374305479482671,0.4374305479482671,0.41649624581481426,0.49808287383005706,0.3403643071651459,0.2506825923919678,5.0,1,1,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_1
-0.04733068123459816,-0.013395771384239197,-0.4089058041572571,0.018907979130744934,0.9716730117797852,1.025477647781372,0.7799497246742249,1.1998344659805298,-0.008191823959350586,0.01962856948375702,-0.00820649042725563,0.020290588960051537,-0.1467578848823905,0.37003701478242873,140,0.40618314891336477,0.40618314891336477,0.4281924485359933,0.4841410369281873,0.3630152940750122,0.183040052652359,5.0,1,2,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_1
0.011548109352588654,0.004319261759519577,0.28291577100753784,-0.31658756732940674,0.9489638209342957,0.941338300704956,0.9507589340209961,0.7401543855667114,-0.0016979241045191884,0.05484770983457565,-0.0017964724684134126,0.06538259238004684,-0.19752942472696305,0.7496705055236816,60,0.36492665829699483,0.36492665829699483,0.4044672186911572,0.45677736116352363,0.42026373744010925,0.10148951411247253,5.0,1,3,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_1
0.0345032662153244,-0.01906593330204487,0.5249451994895935,0.053927380591630936,1.0286234617233276,0.9692937731742859,0.6508479118347168,0.6453623175621033,0.0015001530991867185,0.0037531887646764517,0.0015023796586319804,0.005791070871055126,1.6842488408088685,0.3511662669479847,150,0.4921528748375161,0.4921528748375161,0.5564358501801366,0.6401425402864968,0.4958440363407135,0.35085350275039673,5.0,1,4,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_1
0.0007270955829881132,0.04412286356091499,-0.19818077981472015,-0.38877737522125244,1.0429942607879639,0.9962249398231506,0.8397552371025085,0.9499933123588562,-0.02158362790942192,-0.010761228390038013,-0.02117409184575081,-0.012048284523189068,-1.7177909910678864,0.4130379490554333,140,0.32552196054296983,0.32552196054296983,0.5401257089912299,0.5867716142896435,0.47641050815582275,0.12473532557487488,5.0,1,5,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_1
-0.006425597704946995,0.04434865713119507,0.20088039338588715,0.5096535086631775,1.0035741329193115,0.9930002093315125,0.8281692862510681,0.7910224199295044,-0.01790984906256199,0.009575470350682735,-0.017940828576683998,0.011830583214759827,-0.1840003261808306,0.7673428550362587,70,0.45092175809941504,0.45092175809941504,0.5646122548472485,0.6076161955435082,0.5093960762023926,0.18869131803512573,5.0,1,6,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_1
0.008172658272087574,-0.0028530845884233713,-0.055713262408971786,0.06948255002498627,0.9696036577224731,0.9726228713989258,0.9739351272583008,0.989690899848938,0.016808466985821724,-0.06386459618806839,0.017308473587036133,-0.06504970788955688,-0.3285521075129509,0.8774202540516853,60,0.2563854103810646,0.2563854103810646,0.23753042203718885,0.3355201931688006,0.09650831669569016,0.010699748992919922,5.0,1,7,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_1
0.010517772287130356,-0.020015547052025795,0.4156789481639862,-0.3073364198207855,0.9789043068885803,1.0551074743270874,1.344322681427002,1.5390843152999878,0.01199630368500948,-0.007318637799471617,0.011803993955254555,-0.0050880019553005695,0.310281084664166,0.5728836089372635,120,0.5676698941369381,0.5676698941369381,0.5082772257165904,0.6628898860626861,0.49669796228408813,0.424697607755661,5.0,1,8,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_1
-0.030841773375868797,-0.014957192353904247,0.05477675795555115,0.08856011927127838,0.9964575171470642,1.0067390203475952,0.34287863969802856,0.05510852113366127,0.00992116704583168,0.0007571615860797465,0.009905465878546238,0.0055081904865801334,1.0570456236600876,0.15473595783114433,110,0.7680373164789284,0.7680373164789284,0.7844419054569615,0.9154430475381181,0.13433676958084106,0.8026046883314848,5.0,1,9,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_1
0.03359191492199898,0.00651808176189661,-0.020705999806523323,-0.05221078544855118,0.9720177054405212,1.0189571380615234,0.8460956811904907,1.0788580179214478,0.00406552292406559,-0.0023401512298732996,0.004085087683051825,-0.002449356485158205,1.3919742405414581,0.322477725148201,170,0.2623803107307478,0.2623803107307478,0.28966462722837366,0.35250075140532333,0.07998339086771011,0.09291145205497742,5.0,5,0,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_5
-0.023446308448910713,-0.0012986826477572322,-0.006787828169763088,-0.007279086858034134,1.047188639640808,0.9895831942558289,1.1869351863861084,1.0457501411437988,0.024037405848503113,-0.038252606987953186,0.02361288107931614,-0.03433472663164139,0.09293447528034449,-0.5590051338076591,150,0.2183483737376353,0.2183483737376353,0.2421976860794072,0.322004754763225,0.01769944094121456,0.09795674681663513,5.0,5,1,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_5
-0.04733068123459816,-0.013395771384239197,0.0866846889257431,-0.025083450600504875,0.9716730117797852,1.025477647781372,0.9036381244659424,0.9858707785606384,-0.008191823959350586,0.018626684322953224,-0.00820649042725563,0.019734596833586693,-1.3309442400932312,0.16500197127461433,100,0.2536715661243647,0.2536715661243647,0.2405953352373538,0.3141129665912827,0.13452404737472534,0.05382087826728821,5.0,5,2,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_5
0.011548109352588654,0.004319261759519577,0.11179039627313614,-0.08735360950231552,0.9489638209342957,0.941338300704956,1.3313144445419312,1.2008652687072754,-0.0016979241045191884,0.07037564367055893,-0.0017964724684134126,0.055658940225839615,2.7460089921951294,-0.6503379493951797,130,0.23350279216021752,0.23350279216021752,0.2853802277540285,0.3724762145799864,0.13583971560001373,0.3209387958049774,5.0,5,3,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_5
0.0345032662153244,-0.01906593330204487,-0.03007485903799534,0.03603186830878258,1.0286234617233276,0.9692937731742859,1.027669906616211,1.0489214658737183,0.0015001530991867185,0.016668932512402534,0.0015023796586319804,0.016054969280958176,0.07528041978366673,0.2508410580456257,180,0.21645004859268333,0.21645004859268333,0.2079014700538213,0.26510239983265055,0.0848887637257576,0.040290623903274536,5.0,5,4,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_5
0.0007270955829881132,0.04412286356091499,-0.06511636823415756,-0.17571477591991425,1.0429942607879639,0.9962249398231506,1.0252118110656738,0.9936604499816895,-0.02158362790942192,-0.0095943259075284,-0.02117409184575081,-0.0095057999715209,-0.6049435287714005,0.7035145089030266,190,0.19732556038306312,0.19732556038306312,0.30481761223755627,0.3588885506734824,0.22948627173900604,0.01017346978187561,5.0,5,5,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_5
-0.006425597704946995,0.04434865713119507,-0.05514821037650108,0.23371872305870056,1.0035741329193115,0.9930002093315125,0.8190675377845764,0.977846622467041,-0.01790984906256199,0.013238024897873402,-0.017940828576683998,0.014792036265134811,1.5396998524665833,-0.1544157588854432,140,0.26769209726844334,0.26769209726844334,0.303878846937324,0.36935463405571534,0.1955375075340271,0.09983009099960327,5.0,5,6,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_5
0.008172658272087574,-0.0028530845884233713,-0.051508817821741104,0.011903014965355396,0.9696036577224731,0.9726228713989258,0.9764062166213989,1.0790095329284668,0.016808466985821724,-0.06244055926799774,0.017308473587036133,-0.06083294749259949,1.3014363646507263,0.5988785177469254,90,0.2176891747500666,0.2176891747500666,0.20913278547820188,0.27728649219113816,0.0614786222577095,0.0565946102142334,5.0,5,7,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_5
0.010517772287130356,-0.020015547052025795,-0.0068668643943965435,0.050011709332466125,0.9789043068885803,1.0551074743270874,1.0885789394378662,1.1468275785446167,0.01199630368500948,-0.01918274722993374,0.011803993955254555,-0.017168479040265083,-1.0534864366054535,0.004287303984165191,160,0.20452031207583596,0.20452031207583596,0.23823388487161376,0.3249702083484813,0.07215290516614914,0.10069736838340759,5.0,5,8,outputs/wgan_gp_hparam_sweep/gp_5_ncritic_5
